img,mask,video_src,video_clip,rep
/groups/dchen/mxs/processed_data/CNI/images/NE/01635.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01635.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01636.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01636.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01637.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01637.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01638.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01638.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01639.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01639.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01640.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01640.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01641.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01641.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01642.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01642.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01643.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01643.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01644.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01644.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01645.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01645.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01646.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01646.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01647.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01647.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01648.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01648.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01649.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01649.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01650.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01650.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01651.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01651.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01652.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01652.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01653.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01653.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01654.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01654.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01655.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01655.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01656.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01656.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01657.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01657.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01658.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01658.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01659.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01659.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01660.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01660.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01661.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01661.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01662.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01662.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01663.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01663.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01664.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01664.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01665.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01665.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01666.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01666.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01667.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01667.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01668.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01668.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01669.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01669.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01670.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01670.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01671.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01671.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01672.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01672.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01673.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01673.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01674.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01674.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01675.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01675.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01676.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01676.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01677.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01677.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01678.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01678.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01679.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01679.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01680.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01680.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01681.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01681.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01682.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01682.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01683.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01683.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01684.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01684.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01685.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01685.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01686.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01686.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01687.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01687.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01688.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01688.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01689.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01689.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01690.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01690.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01691.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01691.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01692.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01692.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01693.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01693.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01694.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01694.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01695.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01695.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01696.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01696.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01697.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01697.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01698.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01698.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01699.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01699.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01700.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01700.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01701.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01701.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01702.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01702.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01703.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01703.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01704.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01704.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01705.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01705.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01706.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01706.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01707.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01707.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01708.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01708.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01709.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01709.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01710.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01710.png,,NE,rep
/groups/dchen/mxs/processed_data/CNI/images/NE/01711.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01711.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01712.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01712.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01713.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01713.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01714.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01714.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01715.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01715.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01716.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01716.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01717.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01717.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01718.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01718.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01719.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01719.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01720.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01720.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01721.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01721.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01722.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01722.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01723.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01723.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01724.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01724.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01725.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01725.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01726.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01726.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01727.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01727.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01728.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01728.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01729.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01729.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01730.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01730.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01731.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01731.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01732.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01732.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01733.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01733.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01734.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01734.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01735.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01735.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01736.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01736.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01737.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01737.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01738.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01738.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01739.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01739.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01740.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01740.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01741.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01741.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01742.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01742.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01743.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01743.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01744.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01744.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01745.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01745.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01746.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01746.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01747.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01747.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01748.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01748.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01749.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01749.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01750.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01750.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01751.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01751.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01752.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01752.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01753.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01753.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01754.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01754.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01755.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01755.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01756.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01756.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01757.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01757.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01758.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01758.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01759.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01759.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01760.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01760.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01761.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01761.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01762.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01762.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01763.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01763.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01764.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01764.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01765.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01765.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01766.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01766.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01767.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01767.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01768.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01768.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01769.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01769.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01770.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01770.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01771.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01771.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01772.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01772.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01773.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01773.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01774.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01774.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01775.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01775.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01776.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01776.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01777.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01777.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01778.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01778.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01779.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01779.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01780.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01780.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01781.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01781.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01782.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01782.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01783.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01783.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01784.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01784.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01785.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01785.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01786.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01786.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01787.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01787.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01788.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01788.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01789.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01789.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01790.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01790.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01791.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01791.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01792.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01792.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01793.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01793.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01794.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01794.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01795.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01795.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01796.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01796.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01797.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01797.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01798.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01798.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01799.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01799.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01800.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01800.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01801.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01801.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01802.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01802.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01803.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01803.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01804.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01804.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01805.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01805.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01806.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01806.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01807.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01807.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01808.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01808.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01809.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01809.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01810.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01810.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01811.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01811.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01812.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01812.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01813.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01813.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01814.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01814.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01815.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01815.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01816.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01816.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01817.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01817.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01818.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01818.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01819.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01819.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01820.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01820.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01821.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01821.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01822.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01822.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01823.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01823.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01824.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01824.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01825.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01825.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01826.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01826.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01827.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01827.png,,NE,-
/groups/dchen/mxs/processed_data/CNI/images/NE/01828.jpg,/groups/dchen/bz/data/childrensHospital/masks/NE/all/01828.png,,NE,-
